%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609060397120885068,10322,1609060397120885068,0.469688111435,-2.68156236273,3.67980914569,0.738473677876,-0.673526621659,0.022223761602,0.0231317278589,1.04122096685,0.248162592899,-0.0116764107174,0.0,0.0,0.0
1609060397120900416,10323,1609060397120900416,0.469703999234,-2.68155857604,3.67980896745,0.73847533377,-0.673524822647,0.0222233353564,0.0231316552896,1.04122470405,0.248166267112,-0.0116862825296,0.0,0.0,0.0
1609060397125969672,10324,1609060397125969672,0.474983376159,-2.68029376147,3.67974811375,0.739019152783,-0.672933153602,0.0220692270548,0.023145993302,1.04167547027,0.250847635859,-0.0123226444287,0.0,0.0,0.0
1609060397125983208,10325,1609060397125983208,0.474997532316,-2.68029035243,3.67974794629,0.739020577321,-0.672931599886,0.0220688860974,0.0231460067395,1.04166579048,0.250855855912,-0.0123215729211,0.0,0.0,0.0
1609060397131057328,10326,1609060397131057328,0.480276595538,-2.67901142634,3.67968196376,0.739549281153,-0.672357795336,0.0219204220349,0.0230891778847,1.0391533043,0.253251353469,-0.0136863985934,0.0,0.0,0.0
1609060397131077400,10327,1609060397131077400,0.480297406893,-2.67900635435,3.67968168959,0.739551390449,-0.672355504823,0.0219196604557,0.0230890397037,1.03915980966,0.25325987958,-0.0136934369548,0.0,0.0,0.0
1609060397136202996,10328,1609060397136202996,0.485623496618,-2.67770364638,3.67960911447,0.740086853138,-0.671771065904,0.0217498363043,0.0231181026903,1.03900563402,0.255038483796,-0.0146243550547,0.0,0.0,0.0
1609060397136235179,10329,1609060397136235179,0.485656938234,-2.67769543749,3.67960864361,0.740090139417,-0.671767472025,0.0217491274487,0.0231179966993,1.0389840635,0.255044101363,-0.0146337627479,0.0,0.0,0.0
1609060397141308241,10330,1609060397141308241,0.490925734633,-2.67639729916,3.67953358546,0.740605766514,-0.671205948843,0.0216323529204,0.0230376360105,1.0381786218,0.256732079974,-0.0149570523881,0.0,0.0,0.0
1609060397141329940,10331,1609060397141329940,0.490948259148,-2.67639172894,3.67953326102,0.740607968058,-0.671203547461,0.021631672814,0.0230374649136,1.03818767613,0.256745189582,-0.0149511897868,0.0,0.0,0.0
1609060397146400802,10332,1609060397146400802,0.496213248258,-2.6750853962,3.67945671221,0.741115988157,-0.670649790392,0.0214609564206,0.0229998243756,1.03844998451,0.258503694851,-0.0152414894609,0.0,0.0,0.0
1609060397146413220,10333,1609060397146413220,0.496226370287,-2.6750821297,3.67945651959,0.741117246321,-0.670648421129,0.0214606254238,0.0229995179881,1.03844735598,0.258503571503,-0.015246682731,0.0,0.0,0.0
1609060397151488109,10334,1609060397151488109,0.501500282627,-2.67376604561,3.67938196387,0.741624732571,-0.670095184715,0.0213593494658,0.0228731571353,1.04004845054,0.260176884527,-0.0141363877555,0.0,0.0,0.0
1609060397151515760,10335,1609060397151515760,0.501529046988,-2.67375884975,3.67938157321,0.741627475056,-0.670092177351,0.0213587557309,0.0228728951441,1.0400631884,0.260196017388,-0.0141145724159,0.0,0.0,0.0
1609060397156598780,10336,1609060397156598780,0.506814193448,-2.67242736585,3.67931903955,0.742126562159,-0.669542841468,0.0212916539771,0.022846758521,1.0394406519,0.263692184015,-0.0104900416201,0.0,0.0,0.0
1609060397156627024,10337,1609060397156627024,0.506843436296,-2.67241994711,3.67931874452,0.742129322996,-0.669539799021,0.0212915590774,0.0228463286429,1.03943047532,0.263705660393,-0.0104837849005,0.0,0.0,0.0
1609060397161700659,10338,1609060397161700659,0.512120572258,-2.67107828951,3.67926389887,0.742630368471,-0.668989943931,0.0212384876691,0.0227342449997,1.04072670449,0.265152928328,-0.0111354367346,0.0,0.0,0.0
1609060397161718450,10339,1609060397161718450,0.512138933829,-2.67107361138,3.67926370242,0.742632114997,-0.668988024987,0.0212382478674,0.022733885366,1.04073303199,0.26515838598,-0.0111335259449,0.0,0.0,0.0
1609060397166787225,10340,1609060397166787225,0.517412345363,-2.6697221124,3.67921399459,0.743133884387,-0.668435153664,0.021229919732,0.0226200071529,1.04000930972,0.268105731191,-0.00847981043921,0.0,0.0,0.0
1609060397166800887,10341,1609060397166800887,0.517426726914,-2.66971840488,3.67921387739,0.743135257477,-0.668433640351,0.0212299070935,0.0226196283287,1.0400112219,0.268116897277,-0.00847036444485,0.0,0.0,0.0
1609060397171874711,10342,1609060397171874711,0.52271305629,-2.66834838287,3.67918179621,0.743643455927,-0.667872851283,0.0212025393003,0.0225210903635,1.04376984549,0.271922463479,-0.00417549317209,0.0,0.0,0.0
1609060397171896149,10343,1609060397171896149,0.522735453224,-2.66834254793,3.67918170677,0.74364561239,-0.667870456889,0.0212026636664,0.022520773959,1.04377569718,0.271933207658,-0.00416087631207,0.0,0.0,0.0
1609060397176965258,10344,1609060397176965258,0.528022699873,-2.66696161792,3.67916048903,0.744155418579,-0.667305724722,0.0212728338723,0.0223682480697,1.04232747472,0.272917954697,-0.00421066110062,0.0,0.0,0.0
1609060397176983736,10345,1609060397176983736,0.528042083704,-2.66695654248,3.67916041076,0.744157312098,-0.667303622556,0.0212730340869,0.0223677767137,1.04233102573,0.27292618998,-0.0042074664865,0.0,0.0,0.0
1609060397182051451,10346,1609060397182051451,0.53332329763,-2.66556602139,3.67914451511,0.744677282773,-0.666724413269,0.0213429402597,0.0222819996915,1.0419801192,0.275864038562,-0.00206599191148,0.0,0.0,0.0
1609060397182062675,10347,1609060397182062675,0.533334973686,-2.66556293013,3.67914449197,0.744678425305,-0.666723142495,0.0213431594076,0.0222816299216,1.04197423347,0.275867460602,-0.00206444366822,0.0,0.0,0.0
1609060397187135544,10348,1609060397187135544,0.538625480642,-2.6641578569,3.67913866768,0.745200936947,-0.66614166392,0.0214423338957,0.0221229960683,1.04384561781,0.278092617158,-0.000231824377176,0.0,0.0,0.0
1609060397187151893,10349,1609060397187151893,0.53864265293,-2.66415328195,3.67913866393,0.745202647374,-0.666139746094,0.0214426609009,0.0221228116817,1.04385864559,0.278102068699,-0.000224042830047,0.0,0.0,0.0
1609060397192262717,10350,1609060397192262717,0.543981162086,-2.66272631252,3.67913756289,0.745729114691,-0.665548979643,0.0215452407253,0.0220779977955,1.04527461689,0.280317748359,-0.00020682825927,0.0,0.0,0.0
1609060397192276340,10351,1609060397192276340,0.543995367242,-2.662722503,3.67913756007,0.745730518919,-0.665547407314,0.0215454771747,0.02207773481,1.04527777934,0.280323236266,-0.000208708573398,0.0,0.0,0.0
1609060397197344300,10352,1609060397197344300,0.549300349627,-2.66129658699,3.67913692733,0.746266755054,-0.664948118344,0.0216030118826,0.0219748236989,1.04821695989,0.28238318984,-4.09860630835e-05,0.0,0.0,0.0
1609060397202418631,10353,1609060397202418631,0.554622497916,-2.65986111948,3.67913363054,0.746804457622,-0.664347369788,0.021628796253,0.02186743043,1.04948617038,0.283400497478,-0.00125843276595,0.0,0.0,0.0
1609060397202430804,10354,1609060397202430804,0.554635258966,-2.6598576735,3.6791336152,0.746805722545,-0.664345956618,0.0216288535477,0.0218671078733,1.04948335004,0.283402396874,-0.00126434831034,0.0,0.0,0.0
1609060397207501605,10355,1609060397207501605,0.559958836765,-2.65841361447,3.67912416103,0.747333181987,-0.663756374782,0.0216386515509,0.0217557378323,1.05016436766,0.286142251974,-0.00246442654836,0.0,0.0,0.0
1609060397207520530,10356,1609060397207520530,0.559978616647,-2.65840822484,3.67912411464,0.747335145867,-0.663754165106,0.0216387811422,0.0217555636134,1.05016064169,0.286155028198,-0.00246215708283,0.0,0.0,0.0
1609060397212594610,10357,1609060397212594610,0.565297208877,-2.65695169188,3.67910856124,0.747859302426,-0.663163755225,0.0217014172361,0.0217009123173,1.04623938329,0.287958497825,-0.00366844010214,0.0,0.0,0.0
1609060397212613187,10358,1609060397212613187,0.565316665447,-2.65694633677,3.67910849291,0.747861221822,-0.663161599604,0.0217013836795,0.0217006736335,1.04624194302,0.287963093934,-0.00367995143776,0.0,0.0,0.0
1609060397217681704,10359,1609060397217681704,0.570629828511,-2.65548228883,3.6790868821,0.748389927567,-0.66256655343,0.0216571765027,0.0217086275273,1.0502838661,0.28973690787,-0.00484747778499,0.0,0.0,0.0
1609060397222758759,10360,1609060397222758759,0.574369865475,-2.65591355718,3.67939252176,0.748906574077,-0.661973760142,0.0217036633098,0.0216635825801,1.04757073452,0.289812252278,-0.00366530802523,0.0,0.0,0.0
1609060397222774436,10361,1609060397222774436,0.574386349581,-2.65590899675,3.6793924641,0.748908182446,-0.66197194515,0.0217036583139,0.0216634472291,1.0475611152,0.28981887973,-0.00366275819865,0.0,0.0,0.0
1609060397227851956,10362,1609060397227851956,0.579706019624,-2.65443271844,3.67937527494,0.749428245046,-0.661387244155,0.0216492130285,0.0216061239533,1.04788529178,0.291695019126,-0.00310814552231,0.0,0.0,0.0
1609060397227881910,10363,1609060397227881910,0.579737498836,-2.65442395564,3.6793751813,0.74943130687,-0.661383793854,0.0216488448504,0.0216059082151,1.04788272191,0.291699821123,-0.00312618811699,0.0,0.0,0.0
1609060397232956260,10364,1609060397232956260,0.585050126727,-2.65294008388,3.67935112199,0.749942838412,-0.660807878338,0.0215809330917,0.0215602562473,1.04606798163,0.293162203086,-0.00635668829653,0.0,0.0,0.0
1609060397232977728,10365,1609060397232977728,0.585072572944,-2.65293379314,3.67935098569,0.749945021232,-0.660805412847,0.0215806031489,0.0215602259146,1.04607113069,0.293177972034,-0.0063480091426,0.0,0.0,0.0
1609060397238053378,10366,1609060397238053378,0.590378551498,-2.65143706656,3.67932353142,0.750459495601,-0.660223641805,0.0214991708831,0.0215772628266,1.04466935256,0.29658446504,-0.00446992978911,0.0,0.0,0.0
1609060397238073681,10367,1609060397238073681,0.59039972219,-2.65143105605,3.67932344075,0.750461495375,-0.660221387635,0.0214987344032,0.02157711873,1.0446557527,0.296589648503,-0.00447822851617,0.0,0.0,0.0
1609060397243148250,10368,1609060397243148250,0.595701019434,-2.64992277907,3.67929537298,0.750959829034,-0.659659188957,0.0213948910681,0.0215506030885,1.04463268867,0.297835737939,-0.00658352863877,0.0,0.0,0.0
1609060397243166967,10369,1609060397243166967,0.595720446176,-2.64991724023,3.67929525059,0.750961670775,-0.659657093582,0.0213946390842,0.0215508142891,1.04464062958,0.2978459587,-0.00657937301211,0.0,0.0,0.0
1609060397248238040,10370,1609060397248238040,0.601017288823,-2.64839939944,3.67926466586,0.751457672854,-0.659092352215,0.0213298725237,0.0216177609936,1.04436438218,0.300770467161,-0.00548283878493,0.0,0.0,0.0
1609060397248250558,10371,1609060397248250558,0.601030236592,-2.64839567052,3.67926459788,0.751458871889,-0.659090990407,0.0213296612597,0.021617809064,1.04436178209,0.300776222474,-0.00548448315813,0.0,0.0,0.0
1609060397253322800,10372,1609060397253322800,0.606332223568,-2.64686576555,3.67923098727,0.751956261707,-0.658527795553,0.0212073090513,0.0216195850839,1.04618065578,0.30245635492,-0.00776798467026,0.0,0.0,0.0
1609060397253337179,10373,1609060397253337179,0.606347189351,-2.64686143887,3.67923087609,0.75195767795,-0.658526191593,0.0212069022711,0.0216195816817,1.04618736965,0.302458425313,-0.00777624305173,0.0,0.0,0.0
1609060397258416867,10374,1609060397258416867,0.611659881209,-2.64532311146,3.67918972054,0.752454183747,-0.657963020936,0.0210975777262,0.0216117053305,1.04552808261,0.303212539304,-0.00842753771483,0.0,0.0,0.0
1609060397258441894,10375,1609060397258441894,0.611686054831,-2.64531552069,3.67918950975,0.752456600349,-0.657960270972,0.0210971774798,0.0216116792387,1.04552193368,0.303225519287,-0.00841284006295,0.0,0.0,0.0
1609060397263518677,10376,1609060397263518677,0.616997247393,-2.64376548478,3.67915987753,0.752953132175,-0.65739493854,0.020999306847,0.0216307626382,1.04687990835,0.307427919829,-0.00326109467669,0.0,0.0,0.0
1609060397263544285,10377,1609060397263544285,0.617024203806,-2.64375756854,3.67915979377,0.752955685245,-0.657392020168,0.020998902988,0.0216309781539,1.04688657649,0.307444287784,-0.00324428465783,0.0,0.0,0.0
1609060397268617535,10378,1609060397268617535,0.622333158825,-2.64219530351,3.67913890155,0.753456797636,-0.656818815498,0.0209575400612,0.0216482371015,1.04600982564,0.308431879104,-0.00499184912002,0.0,0.0,0.0
1609060397268631929,10379,1609060397268631929,0.622348122113,-2.64219089133,3.6791388301,0.753458204196,-0.656817207003,0.0209574198847,0.0216482013869,1.04600952751,0.3084350211,-0.00499691058608,0.0,0.0,0.0
1609060397273700492,10380,1609060397273700492,0.627655241329,-2.64062027971,3.67911887068,0.753962868848,-0.656240001912,0.0209087822543,0.0216432971555,1.0481314342,0.311314036454,-0.00287889384447,0.0,0.0,0.0
1609060397273718001,10381,1609060397273718001,0.627673733521,-2.6406147871,3.67911881998,0.753964634254,-0.656237977301,0.020908648925,0.0216433141603,1.04813545288,0.311326190448,-0.00286909539395,0.0,0.0,0.0
1609060397278789977,10382,1609060397278789977,0.632989397178,-2.63902891259,3.67910715798,0.754465899263,-0.655664163185,0.0208527001883,0.0216337194269,1.04799667152,0.314033637085,-0.00172959621892,0.0,0.0,0.0
1609060397278805964,10383,1609060397278805964,0.633006137966,-2.63902389615,3.67910713036,0.754467481201,-0.655662349878,0.0208524896767,0.0216337098169,1.04800200745,0.314039020556,-0.00172784277372,0.0,0.0,0.0
1609060397283882461,10384,1609060397283882461,0.638331868385,-2.63742496631,3.67910517753,0.754980048267,-0.655072156795,0.0208309677418,0.0216661123036,1.05022572107,0.315906298283,0.000958467550856,0.0,0.0,0.0
1609060397283899874,10385,1609060397283899874,0.638350147095,-2.63741946802,3.6791051943,0.754981807693,-0.655070123303,0.0208310303589,0.0216662253036,1.05022536625,0.315915014868,0.000969090336746,0.0,0.0,0.0
1609060397288970148,10386,1609060397288970148,0.642235223315,-2.6373701331,3.67893277592,0.755477047041,-0.654490050082,0.0208691551978,0.0216366519769,1.04823465905,0.317722838793,0.00323799501328,0.0,0.0,0.0
1609060397288987798,10387,1609060397288987798,0.64225371739,-2.63736452742,3.67893283309,0.755478842888,-0.654487973261,0.0208690967367,0.021636825633,1.04824567464,0.317734569303,0.00324260133605,0.0,0.0,0.0
1609060397294068258,10388,1609060397294068258,0.647585775243,-2.63574544489,3.67894708876,0.756003358622,-0.653881670694,0.0208372434348,0.0216933010382,1.05079900897,0.319641594256,0.00236935792284,0.0,0.0,0.0
1609060397294117534,10389,1609060397294117534,0.647637384528,-2.63572974572,3.67894720474,0.756008390654,-0.653875847551,0.0208370464969,0.0216936475518,1.05080323875,0.319650521868,0.00235336470649,0.0,0.0,0.0
1609060397299193878,10390,1609060397299193878,0.652975033517,-2.63410219925,3.67895916141,0.75652739873,-0.653274385236,0.020826413666,0.021745680188,1.05212016002,0.321569155212,0.00235731733589,0.0,0.0,0.0
1609060397299212557,10391,1609060397299212557,0.65299459951,-2.63409621905,3.67895920527,0.756529310276,-0.653272166493,0.0208262610154,0.0217459786334,1.05212914157,0.321579053249,0.00235947765516,0.0,0.0,0.0
1609060397304283910,10392,1609060397304283910,0.658332211134,-2.63245932737,3.67897062757,0.757052181751,-0.652666098658,0.0207688485706,0.0218175016403,1.05285565349,0.323959125851,0.00214511550883,0.0,0.0,0.0
1609060397304296903,10393,1609060397304296903,0.658346017236,-2.63245507926,3.67897065566,0.757053530203,-0.652664534855,0.0207687395086,0.0218175959638,1.05285297523,0.323962548027,0.00213961628955,0.0,0.0,0.0
1609060397309764003,10394,1609060397309764003,0.664101456004,-2.6306817563,3.67897026772,0.757617134733,-0.652013196114,0.0206896478113,0.0218207829546,1.05269084022,0.324781942391,-0.00228154047494,0.0,0.0,0.0
1609060397309838596,10395,1609060397309838596,0.664180012657,-2.6306575178,3.67897009692,0.75762479784,-0.652004308445,0.020688714184,0.0218211721454,1.05267966879,0.324826000701,-0.00229587845776,0.0,0.0,0.0
1609060397314912143,10396,1609060397314912143,0.669515453139,-2.62900079505,3.67895747653,0.758138265124,-0.651406834257,0.0206644126615,0.0218689681124,1.05055899252,0.328256600255,-0.00267909774126,0.0,0.0,0.0
1609060397314926428,10397,1609060397314926428,0.669530481487,-2.62899609926,3.67895743817,0.758139708375,-0.651405156871,0.020664262572,0.0218690403085,1.05055640972,0.328262344747,-0.00268453604536,0.0,0.0,0.0
1609060397319994346,10398,1609060397319994346,0.674854995372,-2.62732773614,3.67894145103,0.758652127153,-0.650810248621,0.0205953563911,0.0218903112333,1.05064600665,0.330120503356,-0.00362443595376,0.0,0.0,0.0
1609060397320007469,10399,1609060397320007469,0.67486877252,-2.62732340723,3.67894140347,0.758653443593,-0.650808715693,0.0205952153284,0.021890394867,1.05064660476,0.330125291704,-0.00362992108314,0.0,0.0,0.0
1609060397325578699,10400,1609060397325578699,0.680725265646,-2.6254780476,3.67891295517,0.759211134306,-0.65015996374,0.0205149900003,0.0219256478818,1.05179808617,0.332347363565,-0.00658284345517,0.0,0.0,0.0
1609060397325593720,10401,1609060397325593720,0.680741064074,-2.62547305558,3.67891285626,0.759212650177,-0.650158201811,0.0205147059833,0.021925670513,1.05180218716,0.332353173652,-0.00658702902092,0.0,0.0,0.0
1609060397330665005,10402,1609060397330665005,0.686074520201,-2.62377927981,3.67888334388,0.759725721443,-0.649561553139,0.0204414437911,0.0219205981499,1.05154381127,0.335618287816,-0.00505171822519,0.0,0.0,0.0
1609060397330681071,10403,1609060397330681071,0.686091317586,-2.62377391855,3.67888326322,0.759727313272,-0.649559698149,0.0204412095828,0.021920614757,1.05154103588,0.33562871348,-0.00504682507534,0.0,0.0,0.0
1609060397335764590,10404,1609060397335764590,0.69143754083,-2.62206320824,3.67885547298,0.76023116402,-0.648972735477,0.0203370670506,0.0219483019652,1.05179688155,0.33740750048,-0.00588655063611,0.0,0.0,0.0
1609060397335813669,10405,1609060397335813669,0.69148919918,-2.62204663647,3.67885518333,0.760236067601,-0.648967016886,0.0203359280808,0.021948598913,1.05180334846,0.337418281557,-0.0059083322815,0.0,0.0,0.0
1609060397340887580,10406,1609060397340887580,0.696825418776,-2.62032995731,3.67881967792,0.760742382115,-0.648376562003,0.020233110331,0.0219649135778,1.05164359444,0.339267426234,-0.00808729537567,0.0,0.0,0.0
1609060397340902607,10407,1609060397340902607,0.696841214845,-2.62032486132,3.67881955644,0.760743852765,-0.648374842708,0.0202328446319,0.0219649745904,1.05164254852,0.339276383377,-0.00808828623143,0.0,0.0,0.0
1609060397345976429,10408,1609060397345976429,0.702177092436,-2.61859679146,3.67877911925,0.761239267992,-0.647796107354,0.0201281906786,0.0219864088405,1.05166958197,0.341899343837,-0.00785136626932,0.0,0.0,0.0
1609060397345994836,10409,1609060397345994836,0.702196649955,-2.61859043323,3.67877897322,0.761241090521,-0.647793979932,0.0201277457248,0.0219863956935,1.05166837249,0.341903824321,-0.00785389543819,0.0,0.0,0.0
1609060397351070807,10410,1609060397351070807,0.70753467141,-2.61685156282,3.67873754771,0.761733138289,-0.647219413435,0.0200233382005,0.0219743531004,1.05159933459,0.343239543353,-0.00846842941182,0.0,0.0,0.0
1609060397351084279,10411,1609060397351084279,0.707548711798,-2.61684698003,3.67873743467,0.761734425457,-0.647217904127,0.0200231221795,0.0219743849845,1.05160264253,0.343246795576,-0.00846576989696,0.0,0.0,0.0
1609060397356154122,10412,1609060397356154122,0.712882921754,-2.61509961233,3.67869795644,0.762226782805,-0.646640558969,0.0199320011568,0.0219947317906,1.05263419316,0.346054056674,-0.00710758458593,0.0,0.0,0.0
1609060397356167034,10413,1609060397356167034,0.712896474001,-2.61509515699,3.67869786494,0.762228035994,-0.646639090131,0.0199317285497,0.0219947331369,1.05263397811,0.346059456984,-0.00710639641867,0.0,0.0,0.0
1609060397361240514,10414,1609060397361240514,0.71823875828,-2.61333491404,3.67865951052,0.762719983284,-0.646062229251,0.0198388935001,0.0219899656639,1.05330251818,0.347830959647,-0.00801297273898,0.0,0.0,0.0
1609060397361264487,10415,1609060397361264487,0.718263871071,-2.61332662101,3.67865931937,0.762722301986,-0.646059502972,0.019838575581,0.021989926249,1.05331113465,0.347838544695,-0.00802174079396,0.0,0.0,0.0
1609060397366340322,10416,1609060397366340322,0.723613291944,-2.61155722026,3.67861521376,0.7632187099,-0.645476507228,0.0197759411459,0.0219567806958,1.05444812938,0.349334274413,-0.00935659247198,0.0,0.0,0.0
1609060397366357806,10417,1609060397366357806,0.723631644162,-2.61155114015,3.67861505099,0.763220397969,-0.645474518939,0.0197757936878,0.0219566870506,1.05444992505,0.349345584047,-0.00934734305069,0.0,0.0,0.0
1609060397371429307,10418,1609060397371429307,0.728982409857,-2.60976900865,3.6785781158,0.763707727583,-0.644898769036,0.0197565611143,0.0219599812122,1.05572241823,0.353470576912,-0.00521872620596,0.0,0.0,0.0
1609060397371441472,10419,1609060397371441472,0.728995246772,-2.60976471066,3.67857805234,0.763708903633,-0.644897379972,0.0197564898109,0.0219599382415,1.0557256439,0.353474697213,-0.00521914558407,0.0,0.0,0.0
1609060397376511754,10420,1609060397376511754,0.734350629775,-2.60797315034,3.67854294865,0.764203257166,-0.644316293444,0.019701593192,0.0218817754216,1.05666485324,0.353192777699,-0.00862723804037,0.0,0.0,0.0
1609060397376524667,10421,1609060397376524667,0.734364233942,-2.6079686031,3.67854283757,0.764204506062,-0.644314821266,0.0197014972477,0.0218815939035,1.05666897743,0.353196840504,-0.00862973657306,0.0,0.0,0.0
1609060397381594852,10422,1609060397381594852,0.73972773118,-2.60616711551,3.67850517477,0.764696943464,-0.643731828021,0.0196847480479,0.0218650636059,1.05902160083,0.357419785453,-0.006226767418,0.0,0.0,0.0
1609060397381606855,10423,1609060397381606855,0.73974035572,-2.60616285469,3.67850510057,0.764698118319,-0.643730436473,0.0196846825206,0.0218650025986,1.0590247273,0.357427680812,-0.00622275467548,0.0,0.0,0.0
1609060397386680547,10424,1609060397386680547,0.745113512824,-2.60434467291,3.67847440677,0.765203389187,-0.643133907208,0.0196541505718,0.021783839709,1.05898235241,0.35926863214,-0.00587621844077,0.0,0.0,0.0
1609060397386703215,10425,1609060397386703215,0.745137498545,-2.60433653546,3.6784742737,0.765205632633,-0.64313124889,0.0196541750458,0.0217834945304,1.0589841447,0.359277119446,-0.00587357362833,0.0,0.0,0.0
1609060397391773314,10426,1609060397391773314,0.750509586267,-2.60250980299,3.67844721241,0.765705588008,-0.642536251266,0.0196976568603,0.0217485275784,1.06019469557,0.361331515384,-0.00480155302432,0.0,0.0,0.0
1609060397391805167,10427,1609060397391805167,0.750543457528,-2.60249825895,3.67844705917,0.765708753441,-0.642532479665,0.0196979386931,0.0217482539549,1.06019880445,0.361343667363,-0.00479152460655,0.0,0.0,0.0
1609060397396875774,10428,1609060397396875774,0.755919397667,-2.60065930295,3.67842842045,0.766212646805,-0.641932816665,0.0197422508403,0.0216836297437,1.06020059635,0.363984570596,-0.00256003235189,0.0,0.0,0.0
1609060397396894076,10429,1609060397396894076,0.755938608294,-2.60065270758,3.67842837402,0.766214438591,-0.641930684629,0.0197423766702,0.0216833184797,1.06019970817,0.363989224885,-0.00256486855594,0.0,0.0,0.0
1609060397401969520,10430,1609060397401969520,0.761316987047,-2.59880453306,3.67840830348,0.76671797453,-0.641332839929,0.0197749475908,0.0215595054776,1.05916852895,0.364290162052,-0.00534399693449,0.0,0.0,0.0
1609060397407052497,10431,1609060397407052497,0.762995863354,-2.59766434817,3.67918850832,0.767209297678,-0.640737146662,0.0198888388783,0.0214187009926,1.05372763376,0.366377878527,-0.00319082502819,0.0,0.0,0.0
1609060397407070815,10432,1609060397407070815,0.763015207953,-2.597657622,3.67918844981,0.767211105031,-0.640734981966,0.0198891234801,0.021418454613,1.05373032032,0.36639123692,-0.00318323222383,0.0,0.0,0.0
1609060397412144175,10433,1609060397412144175,0.768363723989,-2.59579309128,3.6791699348,0.767712391831,-0.640135064442,0.0199501181351,0.0213522600004,1.0547618274,0.36864411822,-0.00411575421719,0.0,0.0,0.0
1609060397412157537,10434,1609060397412157537,0.768377806586,-2.59578816933,3.67916987981,0.767713712233,-0.640133487553,0.0199501798517,0.0213520025241,1.05476279775,0.368646603293,-0.00412208025317,0.0,0.0,0.0
1609060397417225411,10435,1609060397417225411,0.773725349913,-2.59391524621,3.67914994598,0.768214407377,-0.639534523201,0.0199847605422,0.0212741044785,1.05562696224,0.370496128405,-0.00374473788967,0.0,0.0,0.0
1609060397417236631,10436,1609060397417236631,0.773737178938,-2.59391109451,3.67914990404,0.768215515097,-0.639533191726,0.0199848962228,0.0212740032406,1.05562945117,0.370502634669,-0.00374074507831,0.0,0.0,0.0
1609060397422305376,10437,1609060397422305376,0.779088425173,-2.5920272699,3.67912885223,0.768713965819,-0.638936373383,0.0200093748725,0.0211930762062,1.05582431052,0.372802453663,-0.00456571660033,0.0,0.0,0.0
1609060397422316943,10438,1609060397422316943,0.779100759853,-2.59202291461,3.67912879886,0.76871510569,-0.638935011844,0.0200093246653,0.0211928264487,1.05582466112,0.372807596567,-0.00457099209254,0.0,0.0,0.0
1609060397427386244,10439,1609060397427386244,0.784457143517,-2.59012597753,3.67910237032,0.769211173383,-0.638340314738,0.02000261855,0.0211348944984,1.05745738463,0.375600904544,-0.00585599716657,0.0,0.0,0.0
1609060397427397398,10440,1609060397427397398,0.784468993048,-2.59012176864,3.67910230469,0.769212272433,-0.63833898998,0.0200026542962,0.0211348722499,1.05745889549,0.375605569377,-0.00585688310269,0.0,0.0,0.0
1609060397432468097,10441,1609060397432468097,0.789826316435,-2.58821331468,3.67907355749,0.769707652205,-0.637743153157,0.0200070947508,0.0210972498155,1.05559761315,0.377134328164,-0.00548170388537,0.0,0.0,0.0
1609060397432487626,10442,1609060397432487626,0.789846953663,-2.58820594149,3.67907345036,0.769709546197,-0.637740874047,0.0200071128953,0.0210970271959,1.05559278466,0.377143549652,-0.00547675575552,0.0,0.0,0.0
1609060397437575068,10443,1609060397437575068,0.795220526601,-2.58627853211,3.67904950225,0.770199848256,-0.637149155176,0.0200221522326,0.0210814914075,1.05691995986,0.380578906976,-0.00393796782549,0.0,0.0,0.0
1609060397437610801,10444,1609060397437610801,0.79525832528,-2.58626492124,3.67904936129,0.770203301893,-0.637144985856,0.0200219430373,0.0210815235113,1.05693536335,0.380595912938,-0.00394479242271,0.0,0.0,0.0
1609060397442681586,10445,1609060397442681586,0.800619504764,-2.58433115252,3.67902577117,0.770694893089,-0.636553379847,0.0199463223427,0.0210733510986,1.05764208209,0.382128734292,-0.0053597155897,0.0,0.0,0.0
1609060397442698061,10446,1609060397442698061,0.80063690389,-2.5843248661,3.67902568302,0.77069647576,-0.636551467058,0.0199461768905,0.0210733860741,1.05763971969,0.382136831173,-0.00535700344258,0.0,0.0,0.0
1609060397447766847,10447,1609060397447766847,0.805996069623,-2.58238175527,3.67899835841,0.771183924044,-0.635960833617,0.0199310743146,0.0211016277552,1.0569388572,0.384560960762,-0.0054245343602,0.0,0.0,0.0
1609060397447803719,10448,1609060397447803719,0.806035128552,-2.58236754365,3.67899815773,0.771187466378,-0.635956551114,0.0199306657686,0.0211016209288,1.05693239837,0.384572586519,-0.00543595842907,0.0,0.0,0.0
1609060397452871352,10449,1609060397452871352,0.811390976544,-2.58041407663,3.67896761679,0.771670075029,-0.635373966289,0.0198464240297,0.0211014260018,1.05683421243,0.386392789163,-0.00661748674214,0.0,0.0,0.0
1609060397452883549,10450,1609060397452883549,0.811403826976,-2.58040937832,3.67896753631,0.771671244237,-0.635372550959,0.019846219515,0.0211014771648,1.0568370293,0.38639744915,-0.00662052300829,0.0,0.0,0.0
